model,protein,spearman_rho
SaProt_650M,Q53Z42,0.49500171922950337
SaProt_650M,RL40A,0.3239359334395066
SaProt_650M,EPHB2,0.6426574597507625
SaProt_650M,NRAM,0.5753304180499978
SaProt_650M,KCNE1,0.564883632986819
SaProt_650M,CAR11,0.5315555226186414
SaProt_650M,BLAT,0.7151095240751275
SaProt_650M,A4D664,0.17248983895968853
SaProt_650M,BLAT,0.705270407841153
SaProt_650M,PTEN,0.47992974647281894
SaProt_650M,DOCK1,0.55565180851399
SaProt_650M,POLG,0.04268512783195613
SaProt_650M,RAD,0.28450513663344684
SaProt_650M,GLPA,0.46264596202335406
SaProt_650M,HECD1,0.7107521673535439
SaProt_650M,MSH2,0.39127179299751763
SaProt_650M,SPA,0.507972004826769
SaProt_650M,TPMT,0.5559683605416943
SaProt_650M,TAT,0.17064838315869468
SaProt_650M,MTH3,0.5850035172304648
SaProt_650M,OXDA,0.40704532588076553
SaProt_650M,SR43C,0.7269386574172912
SaProt_650M,R1AB,0.45900411985481115
SaProt_650M,OPSD,0.5212459594475464
SaProt_650M,CP2C9,0.6589681420986617
SaProt_650M,CATR,0.3265448299699731
SaProt_650M,IF1,0.5655985758799201
SaProt_650M,ENV,-0.12044633789836875
SaProt_650M,HMDH,0.5125386003587522
SaProt_650M,A0A1I9GEU1,0.05208148706340694
SaProt_650M,SPTN1,0.5660869992159764
SaProt_650M,KKA2,0.644547603338825
SaProt_650M,Q6WV12,0.22622224175396644
SaProt_650M,RD23A,0.48439570651794106
SaProt_650M,UBR5,0.5140817727597489
SaProt_650M,FKBP3,0.5577833550991893
SaProt_650M,ARGR,0.5430411880814208
SaProt_650M,SHOC2,0.29507754754778265
SaProt_650M,ODP2,0.5506582177322619
SaProt_650M,ENVZ,0.14709446872950516
SaProt_650M,CP2C9,0.6081673718411057
SaProt_650M,A4GRB6,0.7491455992025768
ESM2_650M,POLG,0.09316142663329983
ESM2_650M,GCN4,0.5594919786096257
ESM2_650M,HCP,0.6859003624761545
ESM2_650M,SOX30,0.32162107853655325
ESM2_650M,PA,-0.09972806640904537
ESM2_650M,SCN5A,0.12833408695232834
ESM2_650M,HEM3,0.39323964268820294
ESM2_650M,SPIKE,0.020997152170721924
ESM2_650M,MBD11,0.5438402206358405
ESM2_650M,A0A192B1T2,0.07984596832256931
ESM2_650M,BBC1,0.5771789374199192
ESM2_650M,P53,0.4318685295535964
ESM2_650M,PABP,0.6557076790831939
ESM2_650M,B2L11,0.26963318494635474
ESM2_650M,VKOR1,0.49329897663748684
ESM2_650M,DNJA1,0.6153461387117631
ESM2_650M,RS15,0.40872055945897046
ESM2_650M,RNC,0.596163112571977
ESM2_650M,CCR5,0.3474144258073541
ESM2_650M,NPC1,0.6703629032258065
ESM2_650M,HIS7,0.02837358682539249
ESM2_650M,Q2N0S5,0.04424803413235726
ESM2_650M,A0A140D2T1,0.06883870291854376
ESM2_650M,VILI,0.677190341708326
ESM2_650M,MET,0.5899320067282883
ESM2_650M,AMFR,0.5205130925638338
ESM2_650M,RASH,0.49757827086867173
ESM2_650M,PR40A,0.588814237012049
ESM2_650M,SRBS1,0.6169226178679724
ESM2_650M,NUD15,0.5255910656290009
ESM2_650M,GAL4,0.6676185486042442
ESM2_650M,RPC1,0.07466433580737997
ESM2_650M,OBSCN,0.6455912199802729
ESM2_650M,CSN4,0.3423499362784256
ESM2_650M,Q837P5,0.37375379282322624
ESM2_650M,CAPSD,0.2030415498790861
ESM2_650M,ENV,
ESM2_650M,YAIA,0.42930473506231825
ESM2_650M,LYAM1,0.3101803783386235
ESM2_650M,PSAE,0.590582056415564
ESM2_650M,CCDB,0.4658587791092502
ESM2_650M,SPG1,0.2760451041567189
ESM2_650M,PIN1,0.6623283154007283
ESM2_650M,CAR11,0.3428959436636488
ESM2_650M,PITX2,0.6378446196280215
ESM2_650M,ANCSZ,0.6092738141473251
ESM2_650M,P53,0.3980921815730597
ESM2_650M,HXK4,0.3674386550981772
ESM2_650M,SRC,0.46454995581023373
ESM2_650M,BCHB,0.4417717022689155
ESM2_650M,F7YBW8,0.3354670459933617
ESM2_650M,TRPC,0.6525339432224486
ESM2_650M,POLG,0.09399541936502923
ESM2_650M,SC6A4,0.5426256576020646
ESM2_650M,DLG4,0.5425107220445632
ESM2_650M,SPG2,0.23209546769538097
ESM2_650M,HSP82,0.4612053732787139
ESM2_650M,YNZC,0.558851675508717
ESM2_650M,DYR,0.48002883577409466
ESM2_650M,HSP82,0.2832636829770007
ESM2_650M,PTEN,0.5185317721604965
ESM2_650M,SQSTM,0.6179764815406289
ESM2_650M,RASK,0.5601982785434735
ESM2_650M,BLAT,0.5280745935859795
ESM2_650M,ADRB2,0.49260504994672744
ESM2_650M,SYUA,0.1372572280738241
ESM2_650M,PPARG,0.5936957468065548
ESM2_650M,NUSG,0.5611667806646556
ESM2_650M,OXDA,0.3149711131853817
ESM2_650M,SUMO1,0.5093076909878026
ESM2_650M,PKN1,0.29766977709999204
ESM2_650M,MTHR,0.3475140888199527
ESM2_650M,BRCA2,0.4981577012858046
ESM2_650M,RAF1,0.4733114129551598
ESM2_650M,RASK,0.15863210025062538
ESM2_650M,UBE4B,0.5840563184774472
ESM2_650M,RFAH,0.34720772682825957
ESM2_650M,A0A2Z5U3Z0,0.5066941826016952
ESM2_650M,TCRG1,0.7190392080521646
ESM2_650M,VRPI,0.5874872762732959
ESM2_650M,VKOR1,0.43031737288413463
ESM2_650M,PHOT,0.6491467261643072
ESM2_650M,C6KNH7,0.4830217229356003
ESM2_650M,GRB2,0.7255761235981049
ESM2_650M,NKX31,0.6972878070930781
ESM2_650M,RCD1,0.4720579388794253
ESM2_650M,CALM1,0.21161673104066892
ESM2_650M,SBI,0.5725694555876479
ESM2_650M,YAP1,0.5901314161017451
ESM2_650M,SERC,0.5575458160692293
ESM2_650M,TPOR,0.2898977253248813
ESM2_650M,KCNH2,0.5154923873096828
ESM2_650M,OTC,0.5309452474716275
ESM2_650M,AMIE,0.5569424918204964
ESM2_650M,CAS9,0.1809229149016632
ESM2_650M,Q837P4,0.5149598264422284
ESM2_650M,UBC9,0.47258667182994013
ESM2_650M,HSP82,0.2565104500330355
ESM2_650M,SPIKE,-0.01741859414888284
ESM2_650M,HXK4,0.5166104467483934
ESM2_650M,CCDB,0.5114693109007279
ESM2_650M,TPK1,0.3385967829239686
ESM2_650M,FECA,0.5347534994819766
ESM2_650M,NUSA,0.4819219587917504
ESM2_650M,RPC1,0.08719716268757936
ESM2_650M,CASP3,0.6375201823939017
ESM2_650M,KCNE1,0.1060374175280745
ESM2_650M,ILF3,0.3179015268460253
ESM2_650M,F7YBW8,0.26732301922175344
ESM2_650M,SCIN,0.3459171352839732
ESM2_650M,RL20,0.4107792565570548
ESM2_650M,REV,0.24038302396860212
ESM2_650M,CASP7,0.6220950687695114
ESM2_650M,CUE1,0.5084649191513423
ESM2_650M,ERBB2,0.43542299051529615
ESM2_650M,A4,
ESM2_650M,DN7A,0.33706531508193405
ESM2_650M,CBPA2,0.4913654714267552
ESM2_650M,VG08,0.655169709422912
ESM2_650M,Q8WTC7,-0.03332070081172443
ESM2_650M,ESTA,0.2995253904070948
ESM2_650M,LGK,0.5151054161471091
ESM2_650M,SAV1,0.6015847247575246
ESM2_650M,DLG4,0.4880581529286565
ESM2_650M,Q59976,0.5721319767742438
ESM2_650M,MAFG,0.5135629505280603
ESM2_650M,A0A2Z5U3Z0,0.464199512120807
ESM2_650M,D7PM05,-0.014255180388436128
ESM2_650M,UBE4B,
ESM2_650M,AACC1,0.49042537436575667
ESM2_650M,KCNJ2,0.3819848685873209
ESM2_650M,DYR,0.5442178407338755
ESM2_650M,KCNJ2,0.3515716010423677
ESM2_650M,PPM1D,0.6017724217274187
ESM2_650M,RCRO,0.4989181996800589
ESM2_650M,CBS,0.34216327397814683
ESM2_650M,GFP,0.05164874986380868
ESM2_650M,A0A247D711,0.06610058783744555
ESM2_650M,ISDH,0.2913758390401076
ESM2_650M,RBP1,0.5996793426050842
ESM2_650M,CD19,0.049872750048965124
ESM2_650M,MYO3,0.5096862793825983
ESM2_650M,PAI1,0.4479357501411909
ESM2_650M,TADBP,-0.11975882247705154
ESM2_650M,Q53Z42,0.3300508178078078
ESM2_650M,RL40A,0.598578681459522
ESM2_650M,CBX4,0.6721421993244779
ESM2_650M,PRKN,0.5012113469084195
ESM2_650M,BRCA1,0.5147270877527704
ESM2_650M,SRC,0.47072987062498467
ESM2_650M,RDRP,0.3217643728860444
ESM2_650M,RL40A,0.5300172230531615
ESM2_650M,ACE2,0.22454527295271684
ESM2_650M,MK01,0.17818007893987
ESM2_650M,THO1,0.41144196509412545
ESM2_650M,P84126,0.6046764637417725
ESM2_650M,S22A1,0.5751765190116304
ESM2_650M,NPC1,0.6949127645288999
ESM2_650M,NCAP,0.02779308244143352
ESM2_650M,I6TAH8,0.02042129434231032
ESM2_650M,MLAC,0.3820809181097811
ESM2_650M,GDIA,0.397065241002714
ESM2_650M,P53,0.6781263027340868
ESM2_650M,BLAT,0.7371015043231247
ESM2_650M,TRPC,0.020230556045602456
ESM2_650M,TNKS2,0.5930403166144517
ESM2_650M,POLG,
ESM2_650M,P53,0.40419687713790453
ESM2_650M,SPG1,0.5509774436090225
ESM2_650M,S22A1,0.6264475564053598
ESM2_650M,SDA,0.607623227639395
ESM2_650M,RPC1,0.6145812616392501
ESM2_650M,OTU7A,0.31947549991165686
ESM2_650M,SRC,0.5551353310579648
ESM2_650M,Q53Z42,0.5540250628001957
ESM2_650M,RL40A,0.5178520925871772
ESM2_650M,EPHB2,0.6764714562936266
ESM2_650M,NRAM,0.16079064080231278
ESM2_650M,KCNE1,0.5246494133967476
ESM2_650M,CAR11,0.5172009290690592
ESM2_650M,BLAT,0.7314910926662603
ESM2_650M,A4D664,0.14877636085492946
ESM2_650M,BLAT,0.70378196372436
ESM2_650M,PTEN,0.46503041389115035
ESM2_650M,DOCK1,0.5758887760033427
ESM2_650M,POLG,-0.1059894885895607
ESM2_650M,RAD,0.2998184863162751
ESM2_650M,GLPA,0.4253074280491886
ESM2_650M,HECD1,0.6426280308845486
ESM2_650M,MSH2,0.3394904549952805
ESM2_650M,SPA,0.1904048972504107
ESM2_650M,TPMT,0.538658619460537
ESM2_650M,TAT,0.017441432384352633
ESM2_650M,MTH3,0.5269897702467963
ESM2_650M,OXDA,0.3701757338562499
ESM2_650M,SR43C,0.5888950621986098
ESM2_650M,R1AB,0.10475603306411642
ESM2_650M,OPSD,0.552042315603879
ESM2_650M,CP2C9,0.6788921289482689
ESM2_650M,CATR,0.3924989584608996
ESM2_650M,IF1,0.5986819298853202
ESM2_650M,ENV,-0.18149546393446
ESM2_650M,HMDH,0.5089492029634741
ESM2_650M,A0A1I9GEU1,0.029712689503610046
ESM2_650M,SPTN1,0.5898439757071586
ESM2_650M,KKA2,0.6014363634003146
ESM2_650M,Q6WV12,0.03465172337438419
ESM2_650M,RD23A,0.5444004064523491
ESM2_650M,UBR5,0.2900028303627051
ESM2_650M,FKBP3,0.18782329973588968
ESM2_650M,ARGR,0.4964943152954513
ESM2_650M,SHOC2,0.4255436795064066
ESM2_650M,ODP2,0.5143964664206157
ESM2_650M,ENVZ,0.17158710832015175
ESM2_650M,CP2C9,0.634522986017179
ESM2_650M,AICDA,0.3283841065807374
ESM2_650M,A4GRB6,0.7381722591974722
ESM2_3B,POLG,0.09861728949710859
ESM2_3B,GCN4,0.5521390374331552
ESM2_3B,HCP,0.5879041799011677
ESM2_3B,SOX30,0.26215989577948073
ESM2_3B,PA,-0.08700920757597441
ESM2_3B,SCN5A,0.16052891619862428
ESM2_3B,HEM3,0.4180268672105373
ESM2_3B,SPIKE,0.03006690229596296
ESM2_3B,MBD11,0.5524177411165951
ESM2_3B,A0A192B1T2,0.131579189245346
ESM2_3B,BBC1,0.5556650571165067
ESM2_3B,P53,0.46888090296599777
ESM2_3B,PABP,0.6282266462405479
ESM2_3B,B2L11,0.3668846672895256
ESM2_3B,VKOR1,0.4844021215554773
ESM2_3B,DNJA1,0.5370274065745027
ESM2_3B,RS15,0.37186985852141724
ESM2_3B,RNC,0.5954919788316827
ESM2_3B,CCR5,0.3393955269213283
ESM2_3B,NPC1,0.6544258832565285
ESM2_3B,HIS7,0.03709243497573386
ESM2_3B,Q2N0S5,0.09306914307857568
ESM2_3B,A0A140D2T1,0.3189247665775923
ESM2_3B,VILI,0.5963207314057151
ESM2_3B,MET,0.5961932378237947
ESM2_3B,AMFR,0.5457542249794411
ESM2_3B,RASH,0.4397479004924025
ESM2_3B,PR40A,0.4310620610461276
ESM2_3B,SRBS1,0.5964081536897776
ESM2_3B,NUD15,0.5834909324108963
ESM2_3B,GAL4,0.6697618361539208
ESM2_3B,RPC1,0.06946081308386215
ESM2_3B,OBSCN,0.6553720937203168
ESM2_3B,CSN4,0.35581503237686984
ESM2_3B,Q837P5,0.4360292455106659
ESM2_3B,CAPSD,0.10901510462007408
ESM2_3B,ENV,
ESM2_3B,YAIA,0.5067547670091506
ESM2_3B,LYAM1,0.42556659726004176
ESM2_3B,PSAE,0.44447840151330814
ESM2_3B,CCDB,0.4632821331865525
ESM2_3B,SPG1,0.22647100875630974
ESM2_3B,PIN1,0.5761679905443194
ESM2_3B,CAR11,0.3531397556972555
ESM2_3B,PITX2,0.6225216493908936
ESM2_3B,ANCSZ,0.5978741625801415
ESM2_3B,P53,0.444112823491029
ESM2_3B,HXK4,0.3756667199384942
ESM2_3B,SRC,0.42600478567642197
ESM2_3B,BCHB,0.38923897706521793
ESM2_3B,F7YBW8,0.14864864864864863
ESM2_3B,TRPC,0.6320116744319619
ESM2_3B,POLG,0.055690409667755084
ESM2_3B,SC6A4,0.5476543652805481
ESM2_3B,DLG4,0.47564242581870647
ESM2_3B,SPG2,0.21270903975118596
ESM2_3B,HSP82,0.4728923389296458
ESM2_3B,YNZC,0.42529233822031437
ESM2_3B,DYR,0.5064989254539455
ESM2_3B,HSP82,0.35885524755779385
ESM2_3B,PTEN,0.30756306992042576
ESM2_3B,SQSTM,0.6400577288932895
ESM2_3B,RASK,0.5112702597462936
ESM2_3B,BLAT,0.4607422147457866
ESM2_3B,ADRB2,0.505137077841984
ESM2_3B,SYUA,0.20603120307773898
ESM2_3B,PPARG,0.735983182921999
ESM2_3B,NUSG,0.5756826695195084
ESM2_3B,OXDA,0.35098207755771194
ESM2_3B,SUMO1,0.3804195983540234
ESM2_3B,PKN1,0.23562451483207225
ESM2_3B,MTHR,0.2758729045945087
ESM2_3B,BRCA2,0.4981415803660095
ESM2_3B,RAF1,0.43302938092344456
ESM2_3B,RASK,0.13224806564925903
ESM2_3B,UBE4B,0.5586996881727055
ESM2_3B,RFAH,0.3098187811242845
ESM2_3B,A0A2Z5U3Z0,0.49764838175766907
ESM2_3B,TCRG1,0.721534839882206
ESM2_3B,VRPI,0.6116785001838273
ESM2_3B,VKOR1,0.4459199038551147
ESM2_3B,PHOT,0.6727465126386492
ESM2_3B,C6KNH7,0.40484526410455834
ESM2_3B,GRB2,0.6470392230339859
ESM2_3B,NKX31,0.6449205536149875
ESM2_3B,RCD1,0.43940076377854986
ESM2_3B,CALM1,0.2180011373853929
ESM2_3B,SBI,0.6583212763871059
ESM2_3B,YAP1,0.48608501540740934
ESM2_3B,SERC,0.577383376942849
ESM2_3B,TPOR,0.4220729266104698
ESM2_3B,KCNH2,0.4957368934223356
ESM2_3B,OTC,0.5095859731344979
ESM2_3B,AMIE,0.6744484116055306
ESM2_3B,CAS9,0.18998885006947294
ESM2_3B,Q837P4,0.5453105882355652
ESM2_3B,UBC9,0.5181652663105288
ESM2_3B,HSP82,0.3087845494903855
ESM2_3B,SPIKE,-0.00813893393596019
ESM2_3B,HXK4,0.5079025637870807
ESM2_3B,CCDB,0.5222934392748276
ESM2_3B,TPK1,0.32777752921239756
ESM2_3B,FECA,0.4881549349491221
ESM2_3B,NUSA,0.49590396495436084
ESM2_3B,RPC1,0.04744143086647228
ESM2_3B,CASP3,0.5541199465798099
ESM2_3B,KCNE1,0.06231438855442664
ESM2_3B,ILF3,0.28240667144212894
ESM2_3B,F7YBW8,0.3808954524144398
ESM2_3B,SCIN,0.40580994175221685
ESM2_3B,RL20,0.3857120197848015
ESM2_3B,REV,0.2807670028491865
ESM2_3B,CASP7,0.5723018710577168
ESM2_3B,CUE1,0.5139215129499899
ESM2_3B,ERBB2,0.3675077682946551
ESM2_3B,A4,
ESM2_3B,DN7A,0.3374481653579504
ESM2_3B,CBPA2,0.480997610809733
ESM2_3B,VG08,0.6112599137585324
ESM2_3B,Q8WTC7,0.011401196530630995
ESM2_3B,ESTA,0.28063042486335593
ESM2_3B,LGK,0.5803042279686804
ESM2_3B,SAV1,0.6611921641204607
ESM2_3B,DLG4,0.4350413933724509
ESM2_3B,Q59976,0.5597019617819823
ESM2_3B,MAFG,0.5324784723794058
ESM2_3B,A0A2Z5U3Z0,0.48124990968769193
ESM2_3B,D7PM05,0.006832979433936465
ESM2_3B,UBE4B,
ESM2_3B,AACC1,0.5108101217819395
ESM2_3B,KCNJ2,0.3851155909555893
ESM2_3B,DYR,0.5287955000753785
ESM2_3B,KCNJ2,0.34292029451843037
ESM2_3B,PPM1D,0.6275137740087353
ESM2_3B,RCRO,0.45533319330310473
ESM2_3B,CBS,0.3292178446603621
ESM2_3B,GFP,0.05928662740933802
ESM2_3B,A0A247D711,0.08377918390195353
ESM2_3B,ISDH,0.3312206535972453
ESM2_3B,RBP1,0.3306323166516051
ESM2_3B,CD19,0.12313275262975552
ESM2_3B,MYO3,0.42412802107377023
ESM2_3B,PAI1,0.33475746548177904
ESM2_3B,TADBP,-0.027697902345317677
ESM2_3B,Q53Z42,0.2871852185756593
ESM2_3B,RL40A,0.4793651651999239
ESM2_3B,CBX4,0.5760475707111182
ESM2_3B,PRKN,0.6575536475485046
ESM2_3B,BRCA1,0.4945307761384627
ESM2_3B,SRC,0.4426084801052023
ESM2_3B,RDRP,0.3889971630100719
ESM2_3B,RL40A,0.42732711041075455
ESM2_3B,ACE2,0.17489758689555496
ESM2_3B,MK01,0.18915904304690195
ESM2_3B,THO1,0.4438355739303498
ESM2_3B,P84126,0.595583804817771
ESM2_3B,S22A1,0.5471012298666591
ESM2_3B,NPC1,0.7156610468256532
ESM2_3B,NCAP,0.031447293889345994
ESM2_3B,I6TAH8,0.013386409641635049
ESM2_3B,MLAC,0.3823580302410022
ESM2_3B,GDIA,0.35620045670995076
ESM2_3B,P53,0.6983686519077006
ESM2_3B,BLAT,0.5728512903783809
ESM2_3B,TRPC,0.026747393286850756
ESM2_3B,TNKS2,0.5842777331899387
ESM2_3B,POLG,
ESM2_3B,P53,0.43191114099592465
ESM2_3B,SPG1,0.5121531100478469
ESM2_3B,S22A1,0.5988884973727447
ESM2_3B,SDA,0.6246802550770879
ESM2_3B,RPC1,0.5783110271694295
ESM2_3B,OTU7A,0.36218063510467824
ESM2_3B,SRC,0.5149795645512554
ESM2_3B,Q53Z42,0.550209038670577
ESM2_3B,RL40A,0.44605679189371056
ESM2_3B,EPHB2,0.5804394656088908
ESM2_3B,NRAM,0.5405370170470841
ESM2_3B,KCNE1,0.46522264696269544
ESM2_3B,CAR11,0.5360741871617505
ESM2_3B,BLAT,0.589339319938959
ESM2_3B,A4D664,0.2109565266165387
ESM2_3B,BLAT,0.5879431984396908
ESM2_3B,PTEN,0.26521491871933695
ESM2_3B,DOCK1,0.5719519850302407
ESM2_3B,POLG,-0.10781734035515304
ESM2_3B,RAD,0.2668191368670111
ESM2_3B,GLPA,0.380361324857812
ESM2_3B,HECD1,0.6071157744205112
ESM2_3B,MSH2,0.2964984918215451
ESM2_3B,SPA,0.1935948334653238
ESM2_3B,TPMT,0.47630002237847147
ESM2_3B,TAT,-0.056597502015367375
ESM2_3B,MTH3,0.6082259068396777
ESM2_3B,OXDA,0.3902801421467535
ESM2_3B,SR43C,0.6541063004081672
ESM2_3B,R1AB,0.49816087699223843
ESM2_3B,OPSD,0.4493388186893918
ESM2_3B,CP2C9,0.6783536961821514
ESM2_3B,CATR,0.3325468531754169
ESM2_3B,IF1,0.556095647801476
ESM2_3B,ENV,-0.12395991564018033
ESM2_3B,HMDH,0.3744123488882578
ESM2_3B,A0A1I9GEU1,0.027459827124794074
ESM2_3B,SPTN1,0.6172685593141938
ESM2_3B,KKA2,0.6451478058319666
ESM2_3B,Q6WV12,0.039749864060945286
ESM2_3B,RD23A,0.4957382448006047
ESM2_3B,UBR5,0.46253995369826306
ESM2_3B,FKBP3,0.2647585011953417
ESM2_3B,ARGR,0.49945587128628577
ESM2_3B,SHOC2,0.3880277538690479
ESM2_3B,ODP2,0.30565169106269086
ESM2_3B,ENVZ,0.15418489079687533
ESM2_3B,CP2C9,0.6264644710353259
ESM2_3B,AICDA,0.34709526800602486
ESM2_3B,A4GRB6,0.711722743308756
ESM3_sm_structure,POLG,-0.20518525574954843
ESM3_sm_structure,GCN4,0.4772727272727273
ESM3_sm_structure,HCP,0.6277934656146915
ESM3_sm_structure,SOX30,0.4813692427581214
ESM3_sm_structure,PA,0.11068965752909737
ESM3_sm_structure,SCN5A,0.08937859447332157
ESM3_sm_structure,HEM3,0.3858842464494444
ESM3_sm_structure,SPIKE,0.46299446967698
ESM3_sm_structure,MBD11,0.5557871931430429
ESM3_sm_structure,A0A192B1T2,0.1932566186926933
ESM3_sm_structure,BBC1,0.5520006828289941
ESM3_sm_structure,P53,0.1579337008342379
ESM3_sm_structure,PABP,0.5712682243235093
ESM3_sm_structure,B2L11,0.1771642820940273
ESM3_sm_structure,VKOR1,0.46202564216279396
ESM3_sm_structure,DNJA1,0.6167809775206452
ESM3_sm_structure,RS15,0.48978809047827976
ESM3_sm_structure,RNC,0.5168197534059659
ESM3_sm_structure,CCR5,0.3138944419054248
ESM3_sm_structure,NPC1,0.20895737327188937
ESM3_sm_structure,HIS7,0.14172620539070147
ESM3_sm_structure,Q2N0S5,0.2900686447322629
ESM3_sm_structure,VILI,0.6639450236905847
ESM3_sm_structure,MET,0.394929572341236
ESM3_sm_structure,AMFR,0.6140658426567935
ESM3_sm_structure,RASH,0.43381718154422216
ESM3_sm_structure,PR40A,0.6238746981360734
ESM3_sm_structure,SRBS1,0.5838216304176773
ESM3_sm_structure,NUD15,0.5346928971489934
ESM3_sm_structure,GAL4,0.4419732809416009
ESM3_sm_structure,RPC1,0.04163762271234605
ESM3_sm_structure,OBSCN,0.6177695952677772
ESM3_sm_structure,CSN4,0.6872003284072449
ESM3_sm_structure,Q837P5,0.3595286365458681
ESM3_sm_structure,CAPSD,0.15046950540086027
ESM3_sm_structure,ENV,-0.0693978910280423
ESM3_sm_structure,YAIA,0.39802125440357566
ESM3_sm_structure,LYAM1,0.19723226355748885
ESM3_sm_structure,PSAE,0.5128566400375438
ESM3_sm_structure,CCDB,0.2169193594694405
ESM3_sm_structure,SPG1,0.28142343455994373
ESM3_sm_structure,PIN1,0.6381720591483698
ESM3_sm_structure,CAR11,0.3096022094436575
ESM3_sm_structure,PITX2,0.6798835211846176
ESM3_sm_structure,ANCSZ,0.48900644638950425
ESM3_sm_structure,P53,0.13254071921758848
ESM3_sm_structure,HXK4,0.35458963604416094
ESM3_sm_structure,SRC,0.3089023997908159
ESM3_sm_structure,BCHB,0.5295900916709552
ESM3_sm_structure,F7YBW8,0.3167377904220009
ESM3_sm_structure,TRPC,0.5560597176952781
ESM3_sm_structure,POLG,0.1505415640234826
ESM3_sm_structure,SC6A4,0.4772666952584843
ESM3_sm_structure,DLG4,0.4842101167218757
ESM3_sm_structure,SPG2,0.38424594250399763
ESM3_sm_structure,HSP82,0.4159558232201623
ESM3_sm_structure,YNZC,0.6144171314206789
ESM3_sm_structure,DYR,0.3041102243053819
ESM3_sm_structure,HSP82,0.3533837271473224
ESM3_sm_structure,PTEN,0.4437939870485086
ESM3_sm_structure,SQSTM,0.6615831750334422
ESM3_sm_structure,RASK,0.49123682034668215
ESM3_sm_structure,BLAT,0.4519248357894642
ESM3_sm_structure,ADRB2,0.45457285805068415
ESM3_sm_structure,SYUA,-0.03688333664991202
ESM3_sm_structure,PPARG,0.415055344990471
ESM3_sm_structure,NUSG,0.6542805951908537
ESM3_sm_structure,OXDA,0.3412574688933742
ESM3_sm_structure,SUMO1,0.5199790018246088
ESM3_sm_structure,PKN1,0.49505835911132073
ESM3_sm_structure,MTHR,0.32959203063647946
ESM3_sm_structure,RAF1,0.22417878330980787
ESM3_sm_structure,RASK,0.27698779198684154
ESM3_sm_structure,UBE4B,0.5760087129059458
ESM3_sm_structure,RFAH,0.40871168707569483
ESM3_sm_structure,A0A2Z5U3Z0,0.3116002041128936
ESM3_sm_structure,TCRG1,0.7219752396042065
ESM3_sm_structure,VRPI,0.5593095878694011
ESM3_sm_structure,VKOR1,0.3204255486696042
ESM3_sm_structure,PHOT,0.5733619066579029
ESM3_sm_structure,C6KNH7,0.35751743284138354
ESM3_sm_structure,GRB2,0.7211513454374167
ESM3_sm_structure,NKX31,0.6616651088944114
ESM3_sm_structure,RCD1,0.3722587834651441
ESM3_sm_structure,CALM1,0.1614840905730657
ESM3_sm_structure,SBI,0.6348598296427043
ESM3_sm_structure,YAP1,0.45520720856546476
ESM3_sm_structure,SERC,0.492817478807034
ESM3_sm_structure,TPOR,0.3131151707507997
ESM3_sm_structure,KCNH2,0.3427000675016876
ESM3_sm_structure,OTC,0.5576953291169033
ESM3_sm_structure,AMIE,0.3876281612424397
ESM3_sm_structure,CAS9,0.11623605301413184
ESM3_sm_structure,Q837P4,0.49674230987921253
ESM3_sm_structure,UBC9,0.4734104261494476
ESM3_sm_structure,HSP82,0.317557311141862
ESM3_sm_structure,SPIKE,0.4013953930641545
ESM3_sm_structure,HXK4,0.42596340525676896
ESM3_sm_structure,CCDB,0.3474746705798693
ESM3_sm_structure,TPK1,0.22793057831619698
ESM3_sm_structure,FECA,0.6428374739323811
ESM3_sm_structure,NUSA,0.678276665953285
ESM3_sm_structure,RPC1,-0.05518220196969148
ESM3_sm_structure,CASP3,0.522147634002438
ESM3_sm_structure,KCNE1,0.14715032722728316
ESM3_sm_structure,ILF3,0.4349426905415721
ESM3_sm_structure,F7YBW8,0.26282231598687295
ESM3_sm_structure,SCIN,0.4975452174498504
ESM3_sm_structure,RL20,0.48434015281564746
ESM3_sm_structure,REV,0.20323203901234313
ESM3_sm_structure,CASP7,0.5672060845097684
ESM3_sm_structure,CUE1,0.5767842427954843
ESM3_sm_structure,ERBB2,0.46453644160372604
ESM3_sm_structure,A4,
ESM3_sm_structure,DN7A,0.60640054284223
ESM3_sm_structure,CBPA2,0.6316967000468572
ESM3_sm_structure,VG08,0.5398732001619846
ESM3_sm_structure,Q8WTC7,0.20900968694286715
ESM3_sm_structure,ESTA,0.3802940622092988
ESM3_sm_structure,LGK,0.3655136138598715
ESM3_sm_structure,SAV1,0.5815416231267618
ESM3_sm_structure,DLG4,0.6139221622387865
ESM3_sm_structure,Q59976,0.5279949304121805
ESM3_sm_structure,MAFG,0.5315365082432846
ESM3_sm_structure,A0A2Z5U3Z0,0.28227850553499684
ESM3_sm_structure,D7PM05,0.3178575933784836
ESM3_sm_structure,UBE4B,
ESM3_sm_structure,AACC1,0.4165322408012588
ESM3_sm_structure,KCNJ2,0.28872640088267154
ESM3_sm_structure,DYR,0.37037063841981266
ESM3_sm_structure,KCNJ2,0.3414526322397359
ESM3_sm_structure,PPM1D,0.4434357107952297
ESM3_sm_structure,RCRO,0.6645217734465138
ESM3_sm_structure,CBS,0.3144780549600384
ESM3_sm_structure,GFP,0.41306229820662704
ESM3_sm_structure,A0A247D711,0.40957061648990756
ESM3_sm_structure,ISDH,0.5879954787423669
ESM3_sm_structure,RBP1,0.46997154257867224
ESM3_sm_structure,CD19,0.23900262782482454
